station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
76644	IGRA	IGRA		IGRA			20.950	-89.650	11.0														1948-01-01	2018-12-31																																	x												35		101																																			
76654	IGRA	IGRA		IGRA			19.067	-104.333	3.0														1976-01-01	2019-12-31																																	x												35		101																																			
76679	IGRA	IGRA		IGRA			19.433	-99.133	2235.0														1948-01-01	2019-12-31																																	x												35		101																																			
76692	IGRA	IGRA		IGRA			19.150	-96.133	19.0														1952-01-01	2019-12-31																																	x												35		101																																			
76713	IGRA	IGRA		IGRA			18.633	-91.833	2.0														2005-01-01	2005-12-31																																	x												35		101																																			
76723	IGRA	IGRA		IGRA			18.717	-110.950	35.0														1973-01-01	2007-12-31																																	x												35		101																																			
76743	IGRA	IGRA		IGRA			17.983	-92.933	6.0														2005-01-01	2019-12-31																																	x												35		101																																			
76805	IGRA	IGRA		IGRA			16.750	-99.750	3.0														1974-01-01	2018-12-31																																	x												35		101																																			
76833	IGRA	IGRA		IGRA			16.167	-95.167	2.0														2002-01-01	2003-12-31																																	x												35		101																																			
76903	IGRA	IGRA		IGRA			14.917	-92.250	118.0														2011-01-01	2018-12-31																																	x												35		101																																			
48601	IGRA	IGRA		IGRA			5.300	100.267	3.0														1968-01-01	2019-12-31																																	x												35		101																																			
48602	IGRA	IGRA		IGRA			5.467	100.383	4.0														1958-01-01	1984-12-31																																	x												35		101																																			
48615	IGRA	IGRA		IGRA			6.167	102.283	5.0														1973-01-01	2019-12-31																																	x												35		101																																			
48620	IGRA	IGRA		IGRA			4.217	100.700	7.0														1973-01-01	2018-12-31																																	x												35		101																																			
48647	IGRA	IGRA		IGRA			3.117	101.550	27.0														1971-01-01	1998-12-31																																	x												35		101																																			
48648	IGRA	IGRA		IGRA			3.100	101.650	46.0														1984-01-01	1999-12-31																																	x												35		101																																			
48650	IGRA	IGRA		IGRA			2.717	101.700	21.0														1999-01-01	2019-12-31																																	x												35		101																																			
48657	IGRA	IGRA		IGRA			3.783	103.217	15.0														1971-01-01	2019-12-31																																	x												35		101																																			
96413	IGRA	IGRA		IGRA			1.483	110.333	22.0														1973-01-01	2019-12-31																																	x												35		101																																			
96441	IGRA	IGRA		IGRA			3.200	113.033	3.0														1973-01-01	2019-12-31																																	x												35		101																																			
96471	IGRA	IGRA		IGRA			5.933	116.050	2.0														1969-01-01	2019-12-31																																	x												35		101																																			
96481	IGRA	IGRA		IGRA			4.267	117.883	20.0														1979-01-01	2019-12-31																																	x												35		101																																			
96491	IGRA	IGRA		IGRA			5.900	118.067	10.0														1973-01-01	2018-12-31																																	x												35		101																																			
67215	IGRA	IGRA		IGRA			-12.983	40.533	50.0														1950-01-01	1973-12-31																																	x												35		101																																			
67217	IGRA	IGRA		IGRA			-13.300	35.233	1365.0														1954-01-01	1981-12-31																																	x												35		101																																			
67237	IGRA	IGRA		IGRA			-15.100	39.283	441.0														1972-01-01	2005-12-31																																	x												35		101																																			
67261	IGRA	IGRA		IGRA			-16.183	33.583	150.0														1953-01-01	1983-12-31																																	x												35		101																																			
67283	IGRA	IGRA		IGRA			-17.883	36.883	16.0														1951-01-01	1984-12-31																																	x												35		101																																			
67297	IGRA	IGRA		IGRA			-19.800	34.900	16.0														1938-01-01	1984-12-31																																	x												35		101																																			
67323	IGRA	IGRA		IGRA			-23.867	35.383	15.0														1950-01-01	1983-12-31																																	x												35		101																																			
67341	IGRA	IGRA		IGRA			-25.917	32.567	44.0														1937-01-01	1996-12-31																																	x												35		101																																			
04824	IGRA	IGRA		IGRA			-14.950	40.670	15.0														1939-01-01	1955-12-31																																	x												35		101																																			
5856A	IGRA	IGRA		IGRA			-15.030	40.670	11.0														1956-01-01	1968-12-31																																	x												35		101																																			
91577	IGRA	IGRA		IGRA			-20.567	164.283	23.0														1973-01-01	2004-12-31																																	x												35		101																																			
91582	IGRA	IGRA		IGRA			-20.767	167.233	28.0														1973-01-01	2004-12-31																																	x												35		101																																			
91592	IGRA	IGRA		IGRA			-22.276	166.453	70.0														1960-01-01	2019-12-31																																	x												35		101																																			
94996	IGRA	IGRA		IGRA			-29.039	167.941	113.0														1943-01-01	2019-12-31																																	x												35		101																																			
