	primary_id	primary_id_scheme	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
4060	0-20000-0-89592	0	1:89592,89592	1	MIRNYJ (89592-0)			0	93.01	-66.55		19570701	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4061	0-20000-0-89601	0	1:89601,89601,9:4118	1	OAZIC BANGERA			0	100.75	-66.27		19570630	19581117	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4062	0-20000-0-89606	0	1:89606,89606	1	VOSTOK			0	106.87	-78.46		19580101	19920107	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4063	0-20000-0-89611	0	10001,1:89611,2:86101,86101,89611	1	CASEY			0	110.52	-66.28		19570314	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4064	0-20000-0-89625	0	89625	1	CONCORDIA			0	123.41	-75.1		20060213	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4065	0-20000-0-89642	0	1:89642,1:95502,89642,95502,9:4156	1	DUMONT D'URVILLE			0	140.0	-66.66		19510207	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4066	0-20000-0-89657	0	89657	1	LENINGRADSKAJA			0	159.39	-69.5		19830701	19910305	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4067	0-20000-0-89662	0	89662	1	MARIO ZUCHELLI STATION (BAIA TERRA NOVA)			0	164.09	-74.7		19931129	20210124	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4068	0-20000-0-89664	0	1:89664,2:87601,87601,89664,89665,C:4842	1	MCMURDO			0	166.67	-77.85		19110813	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4069	0-20000-0-89859	0	89859	1	JANG BOGO			0	164.23	-74.62		20151110	20201220	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4070	0-20000-0-89866	0	2:87602,87602	1	MARBLE POINT			0	163.75	-77.44		19571223	19581231	1	0	63			None									104,105,106,107,117							L.Haimberger	0
4071	0-20000-0-91066	0	1:91066,22701,2:22701,2:22702,2:22703,91066	1	MIDWAY ISLAND			0	-177.37	28.22		19411201	20010713	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4072	0-20000-0-91155	0	1:91155,22604,2:22604,91155	1	FRENCH FRIGATE SHOALS			0	-166.28	23.87		19620918	19621030	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4073	0-20000-0-91162	0	1:91162,22501,22545,2:22501,2:22545,91162	1	BARKING SANDS (BONHAM AUX.LDNG.FLD), KAUAI HAWAII			0	-159.78	22.07		19421126	19890606	1	0	63			Kapaa,None,Wahiawa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4074	0-20000-0-91163	0	91163	1	PORT ALLEN AIRPORT, KAUAI, HAWAII			0	-159.6	21.9		19800304	19800304	1	0	63			Kapaa									104,105,106,107,117							L.Haimberger	0
4075	0-20000-0-91165	0	1:91165,22536,2:22509,2:22526,2:22536,91164,91165	1	LIHUE, KAUAI, HAWAII			0	-159.35	21.99		19400314	20210430	1	0	63			Kapaa,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4076	0-20000-0-91169	0	22505,2:22505	1	WAIALEE, OAHU,  HAWAII			0	-158.03	21.68		19430621	19460104	1	0	63			Wahiawa									106,107,126,138							L.Haimberger	0
4077	0-20000-0-91170	0	1:91170,2:22508,2:22513,91170	1	WAHIAWA (WHEELER/SCHOFIELD), OAHU,  HAWAII			0	-158.03	21.48		19290130	19901211	1	0	63			Hilo,None,Wahiawa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4078	0-20000-0-91176	0	22519,2:22519,91176	1	KANEOHE BAY (MCAS),  OAHU, HAWAII			0	-157.77	21.45		19411001	20080709	1	0	63			Kaneohe,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4079	0-20000-0-91178	0	1:91178,22514,2:22514,2:22515,91178	1	KALAELOA, OAHU, HI.			0	-158.07	21.32		19410501	19920501	1	0	63			Makakilo City									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4080	0-20000-0-91182	0	1:91182,22504,22521,2:22504,2:22512,2:22517,2:22521,91182	1	HONOLULU, OAHU, HAWAII			0	-157.93	21.35		19210503	20041208	1	0	63			Ewa Beach,Honolulu,Kahului,None,Pearl City,Waimalu									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4081	0-20000-0-91184	0	2:22503,91184	1	WAIMANALO, OAHU			0	-157.72	21.33		19420619	19950410	1	0	63			Kailua									104,105,106,107,117							L.Haimberger	0
4082	0-20000-0-91186	0	22502,2:22502	1	MOLOKAI, MOLOKAI, HAWAII			0	-157.1	21.15		19430909	19451115	1	0	63			Wailuku									106,107,126,138							L.Haimberger	0
4083	0-20000-0-91190	0	1:91190,2:22516,2:22518,91190	1	KAHULUI AIRPORT, MAUI, HAWAII			0	-156.43	20.9		19430301	19960531	1	0	63			Kahului,Kihei,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4084	0-20000-0-91203	0	2:41303	1	FALALOP ISLAND (CG), ULITHI ATOLL			0	139.8	10.03		19441108	19480729	1	0	63			None									106,107,117,126,138							L.Haimberger	0
4085	0-20000-0-91212	0	1:91212,1:91215,1:91217,1:91218,2:41405,2:41406,2:41407,2:41411,2:41414,2:41415,41415,91212,91215,91217,91218	1	WEATHER FORECAST OFFICE, GUAM, MARIANA IS.			0	144.79	13.48		19210701	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4086	0-20000-0-91231	0	2:41413	1	TINIAN, MARIANA ISLANDS			0	145.63	15.0		19441202	19451130	1	0	63			None									106,107							L.Haimberger	0
4087	0-20000-0-91232	0	1:91232,2:41403,2:41410,2:41412,91232,91233	1	SAIPAN (CG), MARIANA IS.			0	145.73	15.12		19440718	19991119	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4088	0-20000-0-91234	0	91234	1	MAUG AWS,  MARIANA IS.			0	145.22	20.05		20050115	20050115	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4089	0-20000-0-91246	0	1:91245,2:41602,2:41605,2:41606,41606,91245,91246	1	WAKE ISLAND WQ, WAKE ISLAND AIRFIELD ARPT			0	166.64	19.28		19460301	19991216	1	0	63			None,Sumbawa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4090	0-20000-0-91250	0	1:91250,2:41601,2:41603,41601,91250	1	ENEWETAK, MARSHALL IS			0	162.35	11.35		19450201	19790630	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4091	0-20000-0-91258	0	2:41612,41612,91258	1	UTIRIK ATOLL,  MARSHALL IS.			0	169.85	11.23		19580327	19750629	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4092	0-20000-0-91275	0	1:91275,21601,21603,21604,2:21601,2:21602,2:21603,2:21604,91275	1	JOHNSTON ISLAND			0	-169.52	16.73		19420802	19930912	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4093	0-20000-0-91285	0	1:91285,21504,2:21501,2:21503,2:21504,91285	1	HILO HI, HAWAII			0	-155.06	19.72		19430416	20210430	1	0	63			Hilo,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4094	0-20000-0-91294	0	21502,2:21502	1	SOUTH POINT, HAWAII			0	-155.67	19.0		19400305	19400305	1	0	63			Hilo									106,107,126,138							L.Haimberger	0
4095	0-20000-0-91314	0	91314	1	SONSOROL,  CAROLINE IS.			0	132.38	5.33		20150608	20150608	1	0	63			Koror									104,105,106,107,117							L.Haimberger	0
4096	0-20000-0-91315	0	91315	1	EAURIPIK, CAROLINE IS.			0	143.08	6.68		19931029	19931031	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4097	0-20000-0-91317	0	91317	1	WOLEAI ATOLL, CAROLINE IS.			0	143.92	7.38		19790101	19880401	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4098	0-20000-0-91334	0	1:91334,2:40502,2:40505,2:40506,40505,91334	1	WEATHER SERVICE OFFICE, CHUUK, ECI			0	151.84	7.45		19460201	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4099	0-20000-0-91338	0	91338	1	SATAWAN ATOLL AWS, CAROLINE ISLANDS			0	153.73	5.33		19810220	19810220	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4100	0-20000-0-91348	0	1:91348,2:40503,2:40504,2:40506,40504,40506,91347,91348	1	WEATHER SERVICE OFFICE, POHNPEI, CAROLINE IS.			0	158.21	6.96		19500801	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4101	0-20000-0-91356	0	1:91356,91356	1	KOSRAE AIRPORT VICE LELU, KOSRAE ATOLL, CAROLINE IS.			0	163.03	5.33		19510308	19920214	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4102	0-20000-0-91364	0	91364	1	ROI-NAMUR			0	167.47	9.4		19820929	20210210	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4103	0-20000-0-91366	0	1:91366,2:40601,2:40604,40604,91366	1	KWAJALEIN/BUCHOLZ AAF, MARSHALL IS.			0	167.73	8.73		19440303	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4104	0-20000-0-91367	0	91367	1	AILINGLAPALAP ATOLL, MARSHALL IS.			0	168.83	7.27		19740121	19960104	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4105	0-20000-0-91369	0	91369	1	JALUIT ATOLL, MARSHALL IS.			0	169.65	5.92		19730926	19940706	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4106	0-20000-0-91371	0	91371	1	WOTJE ATOLL, MARSHALL IS.			0	170.25	9.47		19730621	20010726	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4107	0-20000-0-91376	0	1:91376,2:40704,2:40710,40710,91376	1	MAJURO/MARSHALL IS. INTNL.			0	171.29	7.07		19480313	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4108	0-20000-0-91378	0	91378	1	MILI ATOLL, MARSHALL IS.			0	171.73	6.08		19940426	19940426	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4109	0-20000-0-91385	0	1:91385,20604,2:20601,2:20603,2:20604,91385	1	PALMYRA ISLAND			0	-162.05	5.88		19420201	19670421	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4110	0-20000-0-91408	0	1:91408,2:40307,2:40309,40309,91408,C:5268	1	WEATHER SERVICE OFFICE, KOROR, PALAU WCI.			0	134.49	7.34		19251201	20210430	1	0	63			Koror									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4111	0-20000-0-91411	0	91411	1	NGULU ATOLL AWS, CAROLINE IS.			0	137.48	8.3		20010415	20010415	1	0	63			Koror									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4112	0-20000-0-91413	0	1:91413,2:40306,2:40308,40308,91413	1	WEATHER SERVICE OFFICE, YAP, CAROLINE IS.			0	138.08	9.5		19481109	20210430	1	0	63			Koror									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4113	0-20000-0-91434	0	2:40507,40507,91434	1	KAPINGAMARANGI ATOLL, CAROLINE IS.			0	154.77	1.08		19560326	19871220	1	0	63			Kavieng									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4114	0-20000-0-91487	0	2:20502,91487	1	FANNING ISLAND (91487-0)			0	-159.37	3.85		19430425	19791129	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4115	0-20000-0-91490	0	91490	1	CHRISTMAS ISLAND (91490-0)			0	-157.48	1.98		19670305	19670421	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4116	0-20000-0-91491	0	91491	1	CHRISTMAS ISLAND (91491-0)			0	-157.17	1.72		19840123	19840123	1	0	63			None									104,105,106,107,117							L.Haimberger	0
4117	0-20000-0-91492	0	1:91489,20503,2:20501,2:20503,91489,91492	1	CHRISTMAS ISLAND (91492-0)			0	-157.4	2.0		19411102	20010919	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4118	0-20000-0-91503	0	2:80504	1	MUNDA			0	157.27	-8.33		19431130	19450310	1	0	63			Arawa									106,107							L.Haimberger	0
4119	0-20000-0-91507	0	91507	1	AUKI			0	160.73	-8.78		19790303	19791211	1	0	63			Honiara									104,105,106,107,117							L.Haimberger	0
4120	0-20000-0-91517	0	1:91517,2:80601,91517,91520	1	HONIARA			0	159.97	-9.42		19430316	20130519	1	0	63			Honiara									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4121	0-20000-0-91527	0	91527	1	KIRA KIRA			0	161.92	-10.42		19781222	19800817	1	0	63			Honiara									104,105,106,107,117							L.Haimberger	0
4122	0-20000-0-91530	0	1:91530,2:80605,80605,91530,9:3165	1	NAURU AIRPORT			0	166.92	-0.53		19510201	20130825	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4123	0-20000-0-91532	0	91532	1	NAURU ARC-2			0	166.92	-0.52		20070925	20130826	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4124	0-20000-0-91533	0	2:80606,80606	1	BANABA			0	169.53	-0.9		19650416	19650812	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4125	0-20000-0-91541	0	91541	1	SANTA CRUZ (91541-0)			0	165.8	-10.7		19921112	19930222	1	0	63			Luganville									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4126	0-20000-0-91551	0	1:91551,91551	1	SOLA (VANUA LAVA)			0	167.55	-13.85		19700623	19920108	1	0	63			Luganville									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4127	0-20000-0-91554	0	1:91554,91554	1	PEKOA AIRPORT (SANTO)			0	167.22	-15.52		19660513	19840127	1	0	63			Luganville									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4128	0-20000-0-91555	0	91555	1	LAMAP (MALEKULA)			0	167.8	-16.42		19850831	19850831	1	0	63			Luganville									104,105,106,107,117							L.Haimberger	0
4129	0-20000-0-91557	0	1:91558,91557,91558	1	BAUERFIELD (EFATE)			0	168.3	-17.7		19500101	20160412	1	0	63			Vila									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4130	0-20000-0-91568	0	1:91568,91568	1	ANEITYUM			0	169.77	-20.23		19700630	19820104	1	0	63			We									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4131	0-20000-0-91577	0	1:91577,91577	1	KOUMAC (NLLE-CALEDONIE)			0	164.28	-20.56		19500103	20040614	1	0	63			Paita									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4132	0-20000-0-91582	0	1:91582,91582	1	OUANAHAM (ILE LIFOU)			0	167.24	-20.78		19691105	20040614	1	0	63			We									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4133	0-20000-0-91583	0	91583	1	POINDIMIE (NLLE-CALEDONIE)			0	165.33	-20.93		19810909	19870909	1	0	63			Paita									104,105,106,107,117							L.Haimberger	0
4134	0-20000-0-91590	0	1:91590,2:82607,91590	1	LA TONTOUTA (NLLE-CALEDONIE)			0	166.22	-22.02		19430205	19900715	1	0	63			Paita									104,105,106,107,117							L.Haimberger	0
4135	0-20000-0-91592	0	1:91592,91592	1	NOUMEA (NLLE-CALEDONIE)			0	166.45	-22.28		19501101	20201231	1	0	63			Noumea									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4136	0-20000-0-91598	0	91598	1	MATTHEW (ILOT)			0	171.36	-22.35		19881208	19881208	1	0	63			We									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4137	0-20000-0-91601	0	2:40709,91601	1	BUTARITARI			0	172.78	3.03		19510222	19880608	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4138	0-20000-0-91610	0	1:91610,2:40702,2:40707,2:40711,40702,91609,91610	1	TARAWA			0	172.92	1.35		19431212	20210429	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4139	0-20000-0-91629	0	2:80707,80707	1	ARORAE			0	176.83	-2.67		19650704	19650905	1	0	63			Bairiki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4140	0-20000-0-91631	0	2:80701,80701	1	NANUMEA			0	176.13	-5.67		19431113	19651022	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4141	0-20000-0-91643	0	1:91643,91643	1	FUNAFUTI (91643-0)			0	179.22	-8.52		19601001	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4142	0-20000-0-91648	0	91648	1	NIULAKITA			0	179.5	-10.75		19981202	19990818	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4143	0-20000-0-91650	0	1:91650,2:81705,81705,91650	1	ROTUMA			0	177.05	-12.5		19651209	19980805	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4144	0-20000-0-91652	0	91652	1	UDU POINT			0	-179.98	-16.13		19800104	19800104	1	0	63			None									104,105,106,107,117							L.Haimberger	0
4145	0-20000-0-91665	0	91665	1	MATEI			0	-179.87	-16.68		20031022	20031022	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4146	0-20000-0-91676	0	91676	1	VANUA BALAVU			0	-178.95	-17.23		20010629	20080517	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4147	0-20000-0-91680	0	1:91680,2:81702,91680	1	NADI AIRPORT			0	177.45	-17.75		19420420	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4148	0-20000-0-91683	0	91683	1	NAUSORI			0	178.57	-18.05		20060728	20060728	1	0	63			None									104,105,106,107,117							L.Haimberger	0
4149	0-20000-0-91689	0	91689,91711	1	SUVA			0	178.43	-18.13		20060903	20120312	1	0	63			None									104,105,106,107,117							L.Haimberger	0
4150	0-20000-0-91690	0	1:91690,91690	1	LAUTHALA BAY			0	178.45	-18.15		19690309	19931229	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4151	0-20000-0-91701	0	1:91700,2:60703,60703,91700,91701	1	KANTON ISLAND			0	-171.72	-2.77		19480107	19930218	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4152	0-20000-0-91753	0	91753	1	HIHIFO (ILE WALLIS)			0	-176.19	-13.24		19820814	19881112	1	0	63			Apia									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4153	0-20000-0-91756	0	91756,C:4978,C:5501	1	APIA WHARF			0	-171.75	-13.82		19060529	20001214	1	0	63			Apia									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4154	0-20000-0-91762	0	1:91762,91762,C:4882	1	APIA			0	-171.78	-13.8		19230612	19900106	1	0	63			Apia,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4155	0-20000-0-91764	0	1:91764,91764	1	CAPE TAPUTAPU AWS, AMERICAN SAMOA *			0	-170.83	-14.33		19620415	19620729	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4156	0-20000-0-91765	0	1:91765,2:61702,2:61704,2:61705,61704,61705,91765,91766,9:1278	1	PAGO PAGO/INT.AIRP. AMERICAN SAMOA			0	-170.72	-14.34		19410318	20210430	1	0	63			Apia,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4157	0-20000-0-91780	0	91780	1	VAVAU			0	-173.98	-18.65		19861130	20110620	1	0	63			Apia									104,105,106,107,117							L.Haimberger	0
4158	0-20000-0-91789	0	1:91788,91788,91789	1	NUKU'ALOFA			0	-175.18	-21.13		19660509	19870205	1	0	63			None,We									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4159	0-20000-0-91792	0	91792	1	FUA'AMOTU			0	-175.15	-21.23		19800819	20001214	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4160	0-20000-0-91801	0	1:91800,91800,91801,91802,9:2230	1	PENRHYN			0	-158.05	-9.03		19530101	20080629	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4161	0-20000-0-91831	0	1:91830,91830,9:2231	1	AITUTAKI AWS			0	-159.77	-18.83		19530101	19960722	1	0	63			Avarua									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4162	0-20000-0-91843	0	1:91843,91843,91844	1	RAROTONGA (91843-0)			0	-159.82	-21.2		19581001	20161225	1	0	63			Avarua,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4163	0-20000-0-91902	0	1:91902,91902	1	MALDEN ISLAND (NORPAX)			0	-155.0	-4.05		19620320	19620711	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4164	0-20000-0-91925	0	1:91925,91925	1	HIVA-OA			0	-139.04	-9.81		19660510	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4165	0-20000-0-91929	0	1:91930,91929,91930	1	BORA-BORA-MOTU-AERO			0	-151.75	-16.45		19530801	19990930	1	0	63			Faaa,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4166	0-20000-0-91938	0	1:91938,91938,C:4426,C:4430,C:4490,C:4492,C:4493,C:4494,C:4495	1	TAHITI-FAAA			0	-149.61	-17.56		19350102	20201231	1	0	63			Faaa,None,Papeete									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4167	0-20000-0-91943	0	1:91943,91943	1	TAKAROA			0	-145.03	-14.45		19530104	20090730	1	0	63			Mahina,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4168	0-20000-0-91944	0	1:91944,91944	1	HAO			0	-140.96	-18.06		19661118	19970929	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4169	0-20000-0-91948	0	1:91948,91948	1	MANGAREVA			0	-134.97	-23.13		19660512	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4170	0-20000-0-91954	0	1:91954,91954,93246	1	TUBUAI AERO			0	-149.53	-23.37		19661118	20100203	1	0	63			None,Tokoroa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4171	0-20000-0-91958	0	1:91958,91958	1	RAPA			0	-144.33	-27.62		19530102	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4172	0-20000-0-92014	0	1:94014,94014	1	MADANG W.O.			0	145.8	-5.22		19501010	19950329	1	0	63			Madang									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4173	0-20000-0-92016	0	2:80408	1	AIYURA			0	145.9	-6.32		19431113	19440916	1	0	63			Goroka									106,107							L.Haimberger	0
4174	0-20000-0-92023	0	94024	1	BULOLO			0	146.65	-7.2		19790704	19790704	1	0	63			Wau									104,105,106,107,117							L.Haimberger	0
