	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	,primary_id,primary_id_scheme,record_number,secondary_id,secondary_id_scheme,station_name,station_abbreviation,alternative_name,station_crs,longitude,latitude,local_gravity,start_date,end_date,station_type,platform_type,platform_sub_type,operating_institute,operating_territory,city,contact,role,observing_frequency,reporting_time,telecommunication_method,station_automation,measuring_system_model,measuring_system_id,observed_variables,comment,optional_data,bbox_min_longitude,bbox_max_longitude,bbox_min_latitude,bbox_max_latitude,metadata_contact,metadata_contact_role
2840	0-20000-0-64901	0.0	2840	64901	1.0,3.0	BETARE-OYA			0.0	14.07	5.6		19740627	19870718	1.0	0.0	63.0			Betare Oya									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2841	0-20000-0-64911	0.0	2841	1:64911,64911	1.0,3.0	NKONGSAMBA			0.0	9.93	4.95		19740911	20070703	1.0	0.0	63.0			Nkongsamba									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2842	0-20000-0-64920	0.0	2842	64920	1.0,3.0	BAFIA			0.0	11.25	4.73		19740603	19980704	1.0	0.0	63.0			Bafia									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2843	0-20000-0-64931	0	2843	1:64931,64931,C:5568,CMM00064931	3	BATOURI			0	14.37	4.47		19530801	19940629	1	0	63	NMS	46.0	Batouri					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2844	0-20000-0-64950	0	2844	1:64950,64950,C:5571,CMM00064950	3	YAOUNDE			0	11.52	3.83		19530801	19931123	1	0	63	NMS	46.0	Yaounde,Yaound̩					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2845	0-20000-0-64960	0.0	2845	64960	1.0,3.0	ABONG-MBANG			0.0	13.2	3.97		19791120	19890814	1.0	0.0	63.0			Abong Mbang									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2846	0-20000-0-64971	0.0	2846	64971	1.0,3.0	KRIBI			0.0	9.9	2.95		19740904	19880831	1.0	0.0	63.0			Kribi									104,105,106,107,117							L.Haimberger	0.0	
2847	0-20000-0-65001	0.0	2847	65001	1.0,3.0	YELWA			0.0	4.75	10.88		19840415	19860415	1.0	0.0	63.0			Kontagora									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2848	0-20000-0-65010	0.0	2848	65010	1.0,3.0	SOKOTO			0.0	5.25	13.02		19740715	19850630	1.0	0.0	63.0			Sokoto									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2849	0-20000-0-65015	0.0	2849	65015	1.0,3.0	GUSAU			0.0	6.7	12.17		20020518	20020518	1.0	0.0	63.0			Gusau									104,105,106,107,117							L.Haimberger	0.0	
2850	0-20000-0-65019	0.0	2850	C:5500	1.0,3.0	KADUNA			0.0	7.45	10.6		19320811	19330608	1.0	0.0	63.0			Kaduna									106,107							L.Haimberger	0.0	
2851	0-20000-0-65028	0.0	2851	65028	1.0,3.0	KATSINA			0.0	7.68	13.02		19740620	19800318	1.0	0.0	63.0			Katsina									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2852	0-20000-0-65046	0	2852	1:65046,2:31001,65046,NIM00065046	3	KANO			0	8.53	12.05		19430503	20210429	1	0	63	NMS	163.0	Kano					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2853	0-20000-0-65055	0.0	2853	65055	1.0,3.0	BAUCHI			0.0	9.82	10.28		19740616	19850914	1.0	0.0	63.0			Ajdabiya,Bauchi									104,105,106,107,117							L.Haimberger	0.0	
2854	0-20000-0-65064	0.0	2854	65064	1.0,3.0	NGURU			0.0	10.47	12.88		19740718	20160308	1.0	0.0	63.0			Nguru									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2855	0-20000-0-65082	0	2855	1:65082,2:31101,65082,NIM00065082	3	MAIDUGURI			0	13.08	11.85		19430601	20130318	1	0	63	NMS	163.0	Maiduguri					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2856	0-20000-0-65123	0	2856	1:65123,65123,NIM00065123	3	MINNA			0	6.53	9.62		19631201	19871015	1	0	63	NMS	163.0	Minna					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2857	0-20000-0-65125	0	2857	65125,NIM00065125	3	ABUJA			0	7.0	9.25		20060615	20180302	1	0	63	NMS	163.0	Abuja					29	1	Vaisala RS92/Digicora III (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2858	0-20000-0-65134	0.0	2858	65134	1.0,3.0	JOS			0.0	8.9	9.87		19800710	19800710	1.0	0.0	63.0			Jos									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2859	0-20000-0-65167	0.0	2859	1:65167,65167	1.0,3.0	YOLA			0.0	12.47	9.23		19630801	19781027	1.0	0.0	63.0			Yola									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2860	0-20000-0-65202	0	2860	1:65201,1:65202,2:30001,65201,65202,NIM00065201	3	LAGOS/IKEJA,LAGOS/OSHODI			0	3.38	6.5		19430703	20200822	1	0	63	NMS	163.0	Lagos					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2861	0-20000-0-65208	0.0	2861	65208	1.0,3.0	IBADAN			0.0	3.9	7.43		19740808	19860424	1.0	0.0	63.0			Ibadan									104,105,106,107,117							L.Haimberger	0.0	
2862	0-20000-0-65257	0	2862	65257,NIM00065257	3	ENUGU			0	7.55	6.47		19780801	20181106	1	0	63	NMS	163.0	Enugu					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2863	0-20000-0-65264	0.0	2863	65264	1.0,3.0	CALABAR			0.0	8.35	4.97		20160525	20170316	1.0	0.0	63.0			Calabar									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2864	0-20000-0-65271	0.0	2864	1:65271,65271	1.0,3.0	MAKURDI			0.0	8.53	7.73		19631122	19851125	1.0	0.0	63.0			Makurdi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2865	0-20000-0-65273	0.0	2865	65273	1.0,3.0	IKOM			0.0	8.7	5.97		19881219	19881219	1.0	0.0	63.0			Ikom									104,105,106,107,117							L.Haimberger	0.0	
2866	0-20000-0-65275	0.0	2866	65272	1.0,3.0	OGOJA			0.0	8.8	6.67		20160611	20160611	1.0	0.0	63.0			Otukpo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2867	0-20000-0-65306	0	2867	1:65306,62413,65306,9:641,BNM00065306	3	KANDI			0	2.93	11.13		19400301	20191116	1	0	63	NMS	25.0	Kandi					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2868	0-20000-0-65319	0.0	2868	65319	1.0,3.0	PEPORIYAKOU-NATITINGOU			0.0	1.38	10.32		19800617	20141001	1.0	0.0	63.0			Natitingou									104,105,106,107,117							L.Haimberger	0.0	
2869	0-20000-0-65330	0	2869	1:65330,65330,BNM00065330	3	PARAKOU			0	2.62	9.35		19650806	20210118	1	0	63	NMS	25.0	Parakou					29	1	M2K2 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2870	0-20000-0-65335	0.0	2870	65335	1.0,3.0	SAVE			0.0	2.47	8.03		19820911	19960825	1.0	0.0	63.0			Save									104,105,106,107,117							L.Haimberger	0.0	
2871	0-20000-0-65338	0.0	2871	65338	1.0,3.0	BOHICON			0.0	2.07	7.17		19810609	20070403	1.0	0.0	63.0			Bohicon									104,105,106,107,117							L.Haimberger	0.0	
2872	0-20000-0-65344	0	2872	1:65344,65344,BNM00065344	3	COTONOU			0	2.38	6.35		19630701	20210430	1	0	63	NMS	25.0	Cotonou					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2873	0-20000-0-65351	0.0	2873	65351	1.0,3.0	DAPAON			0.0	0.25	10.87		19791214	19791214	1.0	0.0	63.0			Dapaong									104,105,106,107,117							L.Haimberger	0.0	
2874	0-20000-0-65352	0.0	2874	65352	1.0,3.0	MANGO			0.0	0.47	10.37		19890301	19890301	1.0	0.0	63.0			Mango									104,105,106,107,117							L.Haimberger	0.0	
2875	0-20000-0-65357	0.0	2875	65357	1.0,3.0	KARA			0.0	1.17	9.55		19790728	19790728	1.0	0.0	63.0			Kara									104,105,106,107,117							L.Haimberger	0.0	
2876	0-20000-0-65361	0	2876	1:65361,62495,65361,TOM00065361	3	SOKODE			0	1.15	8.98		19640103	20121101	1	0	63	NMS	215.0	Sokode,Sokod̩					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2877	0-20000-0-65376	0.0	2877	65376	1.0,3.0	ATAKPAME			0.0	1.12	7.58		19860423	19890206	1.0	0.0	63.0			Atakpame									104,105,106,107,117							L.Haimberger	0.0	
2878	0-20000-0-65380	0.0	2878	65380	1.0,3.0	TABLIGBO			0.0	1.5	6.58		19840824	19861021	1.0	0.0	63.0			Tabligbo									104,105,106,107,117							L.Haimberger	0.0	
2879	0-20000-0-65387	0	2879	1:65387,65387,TOM00065387	3	LOME			0	1.25	6.17		19630703	20210120	1	0	63	NMS	215.0	Aflao					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2880	0-20000-0-65401	0.0	2880	65401	1.0,3.0	NAVRONGO			0.0	-1.1	10.9		19740625	19740625	1.0	0.0	63.0			Navrongo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2881	0-20000-0-65404	0.0	2881	65404	1.0,3.0	WA			0.0	-2.5	10.05		19740721	19740721	1.0	0.0	63.0			Wa									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2882	0-20000-0-65416	0.0	2882	65416	1.0,3.0	BOLE			0.0	-2.48	9.03		19781219	19940429	1.0	0.0	63.0			Bouna									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2883	0-20000-0-65418	0	2883	1:65418,65418,GHM00065418	3	TAMALE			0	-0.85	9.55		19730126	20080904	1	0	63	NMS	81.0	Tamale					29	1	Vaisala RS92/Digicora III (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2884	0-20000-0-65420	0.0	2884	65420	1.0,3.0	YENDI			0.0	-0.02	9.45		19820224	19820224	1.0	0.0	63.0			Yendi									104,105,106,107,117							L.Haimberger	0.0	
2885	0-20000-0-65437	0.0	2885	65437	1.0,3.0	KETE-KRACHI			0.0	-0.03	7.82		19791010	19850413	1.0	0.0	63.0			Badou									104,105,106,107,117							L.Haimberger	0.0	
2886	0-20000-0-65442	0.0	2886	65442	1.0,3.0	KUMASI			0.0	-1.6	6.72		19740602	19910421	1.0	0.0	63.0			Tafo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2887	0-20000-0-65460	0.0	2887	65460	1.0,3.0	AKUSE			0.0	0.12	6.1		19740730	19801219	1.0	0.0	63.0			Akropong									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2888	0-20000-0-65465	0.0	2888	65465	1.0,3.0	AXIM			0.0	-2.23	4.87		19740713	19861109	1.0	0.0	63.0			Axim									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2889	0-20000-0-65467	0	2889	1:65467,65467,GHM00065467	3	TAKORADI			0	-1.77	4.88		19660527	20000913	1	0	63	NMS	81.0	Takoradi					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2890	0-20000-0-65472	0	2890	1:65449,1:65472,65449,65472,GHM00065472	3	ACCRA,ACCRA/KOTOKA INTL			0	-0.17	5.6		19630704	20011113	1	0	63	NMS	81.0	Accra,Teshie					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2891	0-20000-0-65473	0.0	2891	2:10001	1.0,3.0	TEMA			0.0	0.0	5.62		19430320	19450721	1.0	0.0	63.0			Tema									106,107							L.Haimberger	0.0	
2892	0-20000-0-65475	0.0	2892	65475	1.0,3.0	ADA			0.0	0.63	5.78		19740611	19740923	1.0	0.0	63.0			Anloga									104,105,106,107,117							L.Haimberger	0.0	
2893	0-20000-0-65500	0.0	2893	65500	1.0,3.0	MARKOYE			0.0	-0.07	14.63		20071009	20130902	1.0	0.0	63.0			Dori									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2894	0-20000-0-65501	0.0	2894	65501	1.0,3.0	DORI			0.0	-0.03	14.03		19740622	19950217	1.0	0.0	63.0			Dori									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2895	0-20000-0-65502	0.0	2895	65502	1.0,3.0	OUAHIGOUYA			0.0	-2.43	13.58		19740624	20120302	1.0	0.0	63.0			Ouahigouya									104,105,106,107,117							L.Haimberger	0.0	
2896	0-20000-0-65503	0	2896	1:65503,62869,65503,65521,9:644,UVM00065503	3	OUAGADOUGOU			0	-1.52	12.35		19400101	20200610	1	0	63	NMS	21.0	Ouagadougou					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2897	0-20000-0-65505	0.0	2897	65505	1.0,3.0	DEDOUGOU			0.0	-3.48	12.47		19880111	20100819	1.0	0.0	63.0			Dedougou									104,105,106,107,117							L.Haimberger	0.0	
2898	0-20000-0-65507	0.0	2898	65507	1.0,3.0	FADA N'GOURMA			0.0	0.35	12.07		19740616	19740616	1.0	0.0	63.0			Ouargaye									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2899	0-20000-0-65510	0	2899	1:65510,62890,65510,UVM00065510	3	BOBO-DIOULASSO			0	-4.3	11.17		19640102	20200728	1	0	63	NMS	21.0	Bobo Dioulasso					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2900	0-20000-0-65516	0.0	2900	65516	1.0,3.0	BOROMO			0.0	-2.92	11.73		19810110	19811118	1.0	0.0	63.0			Boromo									104,105,106,107,117							L.Haimberger	0.0	
2901	0-20000-0-65518	0.0	2901	65518	1.0,3.0	PO			0.0	-1.15	11.17		19841203	19910225	1.0	0.0	63.0			Po									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2902	0-20000-0-65522	0.0	2902	65522	1.0,3.0	GAOUA			0.0	-3.18	10.33		19960724	19960724	1.0	0.0	63.0			Diebougou									104,105,106,107,117							L.Haimberger	0.0	
2903	0-20000-0-65528	0	2903	65528,IVM00065528	3	ODIENNE			0	-7.57	9.5		19801030	20000929	1	0	63	NMS	43.0	Odienne,Odienn̩					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2904	0-20000-0-65536	0	2904	1:65536,62779,65536,IVM00065536	3	KORHOGO			0	-5.55	9.39		19780101	20020323	1	0	63	NMS	43.0	Korhogo					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2905	0-20000-0-65545	0.0	2905	65545	1.0,3.0	BONDOUKOU			0.0	-2.78	8.05		19800229	19820426	1.0	0.0	63.0			Bondoukou									104,105,106,107,117							L.Haimberger	0.0	
2906	0-20000-0-65548	0	2906	1:65548,62893,65548,IVM00065548	3	MAN			0	-7.52	7.38		19650808	20210430	1	0	63	NMS	43.0	Man					29	1	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2907	0-20000-0-65555	0	2907	1:65555,65555,9:651,IVM00065555	3	BOUAKE			0	-5.07	7.73		19400102	20001001	1	0	63	NMS	43.0	Bouake,Bouak̩					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2908	0-20000-0-65557	0.0	2908	65557	1.0,3.0	GAGNOA			0.0	-5.95	6.13		19740618	19950713	1.0	0.0	63.0			Gagnoa									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2909	0-20000-0-65560	0.0	2909	65560	1.0,3.0	DALOA			0.0	-6.47	6.87		19850704	19910530	1.0	0.0	63.0			Daloa									104,105,106,107,117							L.Haimberger	0.0	
2910	0-20000-0-65563	0.0	2910	65563	1.0,3.0	YAMOUSSOUKRO			0.0	-5.35	6.9		19800504	19801103	1.0	0.0	63.0			Yamoussoukro									104,105,106,107,117							L.Haimberger	0.0	
2911	0-20000-0-65578	0	2911	1:65578,62923,65578,IVM00065578	3	ABIDJAN			0	-3.93	5.25		19570102	20210430	1	0	63	NMS	43.0	Abidjan					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2912	0-20000-0-65585	0.0	2912	65585	1.0,3.0	ADIAKE			0.0	-3.3	5.3		19820320	19850628	1.0	0.0	63.0			Adiake									104,105,106,107,117							L.Haimberger	0.0	
2913	0-20000-0-65592	0	2913	1:65592,65592,IVM00065592	3	TABOU			0	-7.37	4.42		19630513	20030429	1	0	63	NMS	43.0	Tabou					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2914	0-20000-0-65594	0.0	2914	65594	1.0,3.0	SAN PEDRO (65594-0)			0.0	-6.65	4.75		19800305	19860410	1.0	0.0	63.0			San-Pedro									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2915	0-20000-0-65599	0.0	2915	65599	1.0,3.0	SASSANDRA			0.0	-6.08	4.95		19791105	19880329	1.0	0.0	63.0			Sassandra									104,105,106,107,117							L.Haimberger	0.0	
2916	0-20000-0-65602	0.0	2916	10103,2:10103	1.0,3.0	SPRIGGS PAYNE AIRPORT			0.0	-10.75	6.33		19671107	19680227	1.0	0.0	63.0			Monrovia									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2917	0-20000-0-65660	0	2917	1:65660,2:10102,65660,LIM00065660	3	ROBERTS FIELD			0	-10.35	6.25		19420907	19871204	1	0	63	NMS	130.0	Bensonville					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2918	0-20000-0-66118	0.0	2918	66118	1.0,3.0	NBANZA-KONGO			0.0	14.25	-6.27		20200416	20200416	1.0	0.0	63.0			Matadi									104,105,106,107,117							L.Haimberger	0.0	
2919	0-20000-0-66130	0.0	2919	66130	1.0,3.0	N'ZETO (AMBRIZETE)			0.0	12.87	-7.23		19841124	19841124	1.0	0.0	63.0			Soyo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2920	0-20000-0-66140	0.0	2920	32140	1.0,3.0	CARMONA			0.0	15.0	-7.58		19890709	19890709	1.0	0.0	63.0			Uige									104,105,106,107,117							L.Haimberger	0.0	
2921	0-20000-0-66152	0	2921	1:66152,66152,AOM00066152,C:4204,C:5852,C:5970	3	DUNDO			0	20.82	-7.4		19520701	20020914	1	0	63	NMS	8.0	Tshikapa					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2922	0-20000-0-66160	0	2922	1:66160,1:661600,66160,AOM00066160,C:5001	3	LUANDA			0	13.23	-8.85		19480102	19940921	1	0	63	NMS	8.0	Luanda					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2923	0-20000-0-66187	0.0	2923	66187	1.0,3.0	CAMAXILO			0.0	18.93	-8.37		19920302	20170710	1.0	0.0	63.0			Lucapa									104,105,106,107,117							L.Haimberger	0.0	
2924	0-20000-0-66215	0.0	2924	1:66215,66215	1.0,3.0	MALANGE			0.0	16.37	-9.55		19660510	19740716	1.0	0.0	63.0			Malanje									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2925	0-20000-0-66285	0	2925	1:66285,66285,AOM00066285,C:5974	3	LUENA (LUSO)			0	19.92	-11.78		19521111	19750812	1	0	63	NMS	8.0	Luena					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2926	0-20000-0-66305	0	2926	1:66305,5971,66305,AOXUAE05971,C:5971	3	LOBITO			0	13.53	-12.37		19520811	20011221	1	0	63	NMS	8.0	Catumbela					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2927	0-20000-0-66318	0	2927	1:66318,66318,AOM00066318,C:5973	3	HUAMBO,HUAMBO (NOVA LISBOA)			0	15.75	-12.8		19520512	19740429	1	0	63	NMS	8.0	Huambo					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2928	0-20000-0-66390	0	2928	1:66390,66390,AOM00066390	3	LUBANGO,LUBANGO (SA DA BANDEIRA)			0	13.57	-14.93		19720620	19750729	1	0	63	NMS	8.0	Lubango					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2929	0-20000-0-66410	0.0	2929	1:66410,66410	1.0,3.0	MENONGUE (SERPA PINTO)			0.0	17.68	-14.65		19530901	19790613	1.0	0.0	63.0			Menongue									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2930	0-20000-0-66422	0	2930	1:66422,1:664220,66422,AOM00066422	3	MOCAMEDES			0	12.15	-15.2		19530323	19810917	1	0	63	NMS	8.0	Namibe					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2931	0-20000-0-66447	0.0	2931	1:66447,66447	1.0,3.0	MAVINGA			0.0	20.35	-15.83		19570102	19710910	1.0	0.0	63.0			Rundu									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2932	0-20000-0-66450	0.0	2932	66450	1.0,3.0	BAIA DOS TIGRES			0.0	11.72	-16.6		19800818	20141023	1.0	0.0	63.0			Namibe									104,105,106,107,117,126,138							L.Haimberger	0.0	
2933	0-20000-0-66460	0.0	2933	66460	1.0,3.0	PEREIRA DE ECA			0.0	15.73	-17.08		19870515	19930510	1.0	0.0	63.0			Ondjiva									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2934	0-20000-0-67001	0	2934	1:67001,67001,CNM00067001	3	MORONI AIRPORT,MORONI AIRPORT (GRANDE-COMORE)			0	43.23	-11.7		19660510	20210430	1	0	63	NMS	118.0	Moroni					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2935	0-20000-0-67002	0	2935	67002,CNM00067002	3	HAHAYA INT. AIRPORT			0	43.27	-11.53		19820330	20201231	1	0	63	NMS	118.0	Moroni					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2936	0-20000-0-67004	0	2936	1:67004,67004,CNM00067004	3	OUANI (ANJOUAN)			0	44.43	-12.12		19660510	19880223	1	0	63	NMS	118.0	Mutsamudu					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2937	0-20000-0-67005	0	2937	1:67005,67005,MFM00067005	3	DZAOUDZI/PAMANZI,PAMANDZI (MAYOTTE)			0	45.28	-12.81		19660510	20091116	1	0	63	NMS	244.0	Dzaoudzi,Mamoudzou					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2938	0-20000-0-67009	0	2938	1:67009,67009,MAM00067009	3	ANTSIRANANA			0	49.3	-12.35		19660601	20060429	1	0	63	NMS	141.0	Ambilobe					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2939	0-20000-0-67012	0	2939	1:67012,67012,MAM00067012	3	FASCENE (NOSSI-BE)			0	48.32	-13.32		19660605	19960427	1	0	63	NMS	141.0	Ambanja					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2940	0-20000-0-67023	0	2940	1:67023,67023,MAM00067023	3	SAMBAVA			0	50.17	-14.28		19660510	20040926	1	0	63	NMS	141.0	Sambava					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2941	0-20000-0-67025	0	2941	1:67025,67025,MAM00067025	3	ANTALAHA			0	50.25	-14.88		19660605	20190325	1	0	63	NMS	141.0	Antalaha					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2942	0-20000-0-67027	0	2942	1:67027,63555,67027,MAM00067027	3	MAHAJANGA			0	46.35	-15.67		19660510	20201023	1	0	63	NMS	141.0	Mahajanga					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2943	0-20000-0-67037	0.0	2943	1:67037,67037	1.0,3.0	BESALAMPY			0.0	44.48	-16.75		19670704	20020314	1.0	0.0	63.0			Mahajanga									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2944	0-20000-0-67067	0.0	2944	67067	1.0,3.0	AMBOHITSILAOZANA			0.0	48.5	-17.63		20080727	20100629	1.0	0.0	63.0			Ambatondrazaka									104,105,106,107,117							L.Haimberger	0.0	
2945	0-20000-0-67072	0	2945	1:67072,67072,MAM00067072	3	SAINTE-MARIE AERODR,SAINTE-MARIE AERODROME			0	49.82	-17.08		19661203	20131024	1	0	63	NMS	141.0	Ambodifototra					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2946	0-20000-0-67073	0.0	2946	1:67073,67073	1.0,3.0	MAINTIRANO			0.0	44.03	-18.05		19660713	20040314	1.0	0.0	63.0			Miandrivazo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2947	0-20000-0-67083	0	2947	1:67083,1:67085,67083,67085,9:4089,MAM00067083	3	ANTANANARIVO/IVATO			0	47.48	-18.8		19520707	20210430	1	0	63	NMS	141.0	Antananarivo					29	1	Vaisala RS41 with pressure derived from GPS height/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2948	0-20000-0-67095	0	2948	1:67095,67095,MAM00067095	3	TOAMASINA			0	49.4	-18.12		19660601	20210403	1	0	63	NMS	141.0	Toamasina					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2949	0-20000-0-67107	0.0	2949	1:67107,67107	1.0,3.0	ANTSIRABE			0.0	47.07	-19.82		19691215	20011119	1.0	0.0	63.0			Antsirabe									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
2950	0-20000-0-67113	0	2950	1:67113,67113,MAM00067113	3	MAHANORO			0	48.8	-19.83		19660510	20040820	1	0	63	NMS	141.0	Mahanoro					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2951	0-20000-0-67117	0	2951	1:67117,67117,MAM00067117	3	MORONDAVA			0	44.32	-20.28		19660510	19970710	1	0	63	NMS	141.0	Morondava					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2952	0-20000-0-67131	0	2952	1:67131,67131,MAM00067131	3	MOROMBE			0	43.37	-21.75		19700404	19810909	1	0	63	NMS	141.0	Ankazoabo					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2953	0-20000-0-67137	0	2953	1:67137,67137,MAM00067137	3	FIANARANTSOA			0	47.1	-21.45		19660510	19951118	1	0	63	NMS	141.0	Fianarantsoa					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
2954	0-20000-0-67143	0	2954	1:67143,67143,MAM00067143	3	MANANJARY			0	48.37	-21.2		19660604	19960404	1	0	63	NMS	141.0	Mananjary					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
